pair_id,race,age,gender,image_A_index,image_B_index,image_A_age,image_A_gender,image_B_age,image_B_gender,baseline_distance,baseline_is_false_accept,distance_threshold
White_000016,White,0-2,Female,6617,2103,0-2,Female,0-2,Female,0.86273086,True,1.0
White_000017,White,0-2,Female,3392,8176,0-2,Female,0-2,Female,1.2082869,False,1.0
White_000018,White,0-2,Female,3392,2103,0-2,Female,0-2,Female,0.8269519,True,1.0
White_000019,White,0-2,Female,8176,2103,0-2,Female,0-2,Female,1.8167162,False,1.0
White_000020,White,3-9,Male,6543,1016,3-9,Male,3-9,Male,0.8407254,True,1.0
White_000021,White,3-9,Male,6543,3050,3-9,Male,3-9,Male,1.1131678,False,1.0
White_000022,White,3-9,Male,6543,6330,3-9,Male,3-9,Male,1.484992,False,1.0
White_000023,White,3-9,Male,6543,476,3-9,Male,3-9,Male,1.3457835,False,1.0
White_000024,White,3-9,Male,1016,3050,3-9,Male,3-9,Male,1.4249982,False,1.0
White_000025,White,3-9,Male,1016,6330,3-9,Male,3-9,Male,1.2321353,False,1.0
White_000026,White,3-9,Male,1016,476,3-9,Male,3-9,Male,1.2594184,False,1.0
White_000027,White,3-9,Male,3050,6330,3-9,Male,3-9,Male,1.3484517,False,1.0
White_000028,White,3-9,Male,3050,476,3-9,Male,3-9,Male,1.1775371,False,1.0
White_000029,White,3-9,Male,6330,476,3-9,Male,3-9,Male,1.6714878,False,1.0
White_000030,White,3-9,Female,4904,3444,3-9,Female,3-9,Female,1.1036993,False,1.0
White_000031,White,3-9,Female,4904,6349,3-9,Female,3-9,Female,1.073088,False,1.0
White_000032,White,3-9,Female,4904,3901,3-9,Female,3-9,Female,1.7452714,False,1.0
White_000033,White,3-9,Female,4904,5779,3-9,Female,3-9,Female,1.3184638,False,1.0
White_000034,White,3-9,Female,3444,6349,3-9,Female,3-9,Female,1.4643363,False,1.0
White_000035,White,3-9,Female,3444,3901,3-9,Female,3-9,Female,1.6399837,False,1.0
White_000036,White,3-9,Female,3444,5779,3-9,Female,3-9,Female,1.4251251,False,1.0
White_000037,White,3-9,Female,6349,3901,3-9,Female,3-9,Female,1.4466791,False,1.0
White_000038,White,3-9,Female,6349,5779,3-9,Female,3-9,Female,1.1452432,False,1.0
White_000039,White,3-9,Female,3901,5779,3-9,Female,3-9,Female,1.4076686,False,1.0
White_000040,White,10-19,Male,10239,8837,10-19,Male,10-19,Male,1.8280357,False,1.0
White_000041,White,10-19,Male,10239,2460,10-19,Male,10-19,Male,1.5830588,False,1.0
White_000042,White,10-19,Male,10239,3066,10-19,Male,10-19,Male,1.7111719,False,1.0
White_000043,White,10-19,Male,10239,5439,10-19,Male,10-19,Male,1.3893254,False,1.0
White_000044,White,10-19,Male,8837,2460,10-19,Male,10-19,Male,1.5224264,False,1.0
White_000045,White,10-19,Male,8837,3066,10-19,Male,10-19,Male,1.8993881,False,1.0
White_000046,White,10-19,Male,8837,5439,10-19,Male,10-19,Male,2.0746675,False,1.0
White_000047,White,10-19,Male,2460,3066,10-19,Male,10-19,Male,1.6460643,False,1.0
White_000048,White,10-19,Male,2460,5439,10-19,Male,10-19,Male,1.9848278,False,1.0
White_000049,White,10-19,Male,3066,5439,10-19,Male,10-19,Male,1.9011661,False,1.0
White_000050,White,10-19,Female,2885,659,10-19,Female,10-19,Female,2.028534,False,1.0
White_000051,White,10-19,Female,2885,9463,10-19,Female,10-19,Female,1.7796011,False,1.0
White_000052,White,10-19,Female,2885,8672,10-19,Female,10-19,Female,1.8009317,False,1.0
White_000053,White,10-19,Female,2885,5446,10-19,Female,10-19,Female,1.4876962,False,1.0
White_000054,White,10-19,Female,659,9463,10-19,Female,10-19,Female,2.0988169,False,1.0
White_000055,White,10-19,Female,659,8672,10-19,Female,10-19,Female,1.8161759,False,1.0
White_000056,White,10-19,Female,659,5446,10-19,Female,10-19,Female,1.2263232,False,1.0
White_000057,White,10-19,Female,9463,8672,10-19,Female,10-19,Female,1.8283594,False,1.0
White_000058,White,10-19,Female,9463,5446,10-19,Female,10-19,Female,1.716672,False,1.0
White_000059,White,10-19,Female,8672,5446,10-19,Female,10-19,Female,1.5141621,False,1.0
White_000060,White,20-29,Male,1419,1324,20-29,Male,20-29,Male,1.9988557,False,1.0
White_000061,White,20-29,Male,1419,9437,20-29,Male,20-29,Male,2.265157,False,1.0
White_000062,White,20-29,Male,1419,9927,20-29,Male,20-29,Male,2.1025598,False,1.0
White_000063,White,20-29,Male,1419,10506,20-29,Male,20-29,Male,2.3679018,False,1.0
White_000064,White,20-29,Male,1324,9437,20-29,Male,20-29,Male,1.2067108,False,1.0
White_000065,White,20-29,Male,1324,9927,20-29,Male,20-29,Male,1.4767351,False,1.0
White_000066,White,20-29,Male,1324,10506,20-29,Male,20-29,Male,1.391772,False,1.0
White_000067,White,20-29,Male,9437,9927,20-29,Male,20-29,Male,1.5704279,False,1.0
White_000068,White,20-29,Male,9437,10506,20-29,Male,20-29,Male,1.8486348,False,1.0
White_000069,White,20-29,Male,9927,10506,20-29,Male,20-29,Male,1.6832197,False,1.0
White_000070,White,20-29,Female,2323,967,20-29,Female,20-29,Female,1.9876597,False,1.0
White_000071,White,20-29,Female,2323,7836,20-29,Female,20-29,Female,1.3262044,False,1.0
White_000072,White,20-29,Female,2323,1258,20-29,Female,20-29,Female,1.9770133,False,1.0
White_000073,White,20-29,Female,2323,2924,20-29,Female,20-29,Female,1.7394967,False,1.0
White_000074,White,20-29,Female,967,7836,20-29,Female,20-29,Female,2.1064997,False,1.0
White_000075,White,20-29,Female,967,1258,20-29,Female,20-29,Female,1.858619,False,1.0
White_000076,White,20-29,Female,967,2924,20-29,Female,20-29,Female,2.0128849,False,1.0
White_000077,White,20-29,Female,7836,1258,20-29,Female,20-29,Female,2.3838305,False,1.0
White_000078,White,20-29,Female,7836,2924,20-29,Female,20-29,Female,1.6361095,False,1.0
White_000079,White,20-29,Female,1258,2924,20-29,Female,20-29,Female,2.2144403,False,1.0
White_000080,White,30-39,Male,1388,1385,30-39,Male,30-39,Male,1.597455,False,1.0
White_000081,White,30-39,Male,1388,4794,30-39,Male,30-39,Male,1.7880408,False,1.0
White_000082,White,30-39,Male,1388,8349,30-39,Male,30-39,Male,2.282843,False,1.0
White_000083,White,30-39,Male,1388,2517,30-39,Male,30-39,Male,2.007627,False,1.0
White_000084,White,30-39,Male,1385,4794,30-39,Male,30-39,Male,2.4271874,False,1.0
White_000085,White,30-39,Male,1385,8349,30-39,Male,30-39,Male,2.044558,False,1.0
White_000086,White,30-39,Male,1385,2517,30-39,Male,30-39,Male,2.0745397,False,1.0
White_000087,White,30-39,Male,4794,8349,30-39,Male,30-39,Male,1.7950449,False,1.0
White_000088,White,30-39,Male,4794,2517,30-39,Male,30-39,Male,2.4819956,False,1.0
White_000089,White,30-39,Male,8349,2517,30-39,Male,30-39,Male,1.7073596,False,1.0
White_000090,White,30-39,Female,7400,2947,30-39,Female,30-39,Female,1.8503598,False,1.0
White_000091,White,30-39,Female,7400,7533,30-39,Female,30-39,Female,1.3059618,False,1.0
White_000092,White,30-39,Female,7400,7685,30-39,Female,30-39,Female,1.342482,False,1.0
White_000093,White,30-39,Female,7400,626,30-39,Female,30-39,Female,1.3655556,False,1.0
White_000094,White,30-39,Female,2947,7533,30-39,Female,30-39,Female,1.7410815,False,1.0
White_000095,White,30-39,Female,2947,7685,30-39,Female,30-39,Female,1.881333,False,1.0
White_000096,White,30-39,Female,2947,626,30-39,Female,30-39,Female,1.5446818,False,1.0
White_000097,White,30-39,Female,7533,7685,30-39,Female,30-39,Female,1.1279356,False,1.0
White_000098,White,30-39,Female,7533,626,30-39,Female,30-39,Female,1.4879363,False,1.0
White_000099,White,30-39,Female,7685,626,30-39,Female,30-39,Female,1.5201032,False,1.0
White_000100,White,40-49,Male,9724,1434,40-49,Male,40-49,Male,2.0488663,False,1.0
White_000101,White,40-49,Male,9724,6825,40-49,Male,40-49,Male,2.1489654,False,1.0
White_000102,White,40-49,Male,9724,10856,40-49,Male,40-49,Male,2.6621082,False,1.0
White_000103,White,40-49,Male,9724,9290,40-49,Male,40-49,Male,1.9805155,False,1.0
White_000104,White,40-49,Male,1434,6825,40-49,Male,40-49,Male,1.5540583,False,1.0
White_000105,White,40-49,Male,1434,10856,40-49,Male,40-49,Male,2.3053005,False,1.0
White_000106,White,40-49,Male,1434,9290,40-49,Male,40-49,Male,1.942815,False,1.0
White_000107,White,40-49,Male,6825,10856,40-49,Male,40-49,Male,1.3360856,False,1.0
White_000108,White,40-49,Male,6825,9290,40-49,Male,40-49,Male,1.2726582,False,1.0
White_000109,White,40-49,Male,10856,9290,40-49,Male,40-49,Male,1.6474332,False,1.0
White_000110,White,40-49,Female,9089,8480,40-49,Female,40-49,Female,1.7498167,False,1.0
White_000111,White,40-49,Female,9089,6099,40-49,Female,40-49,Female,1.6769313,False,1.0
White_000112,White,40-49,Female,9089,4889,40-49,Female,40-49,Female,0.97072953,True,1.0
White_000113,White,40-49,Female,9089,3817,40-49,Female,40-49,Female,1.712419,False,1.0
White_000114,White,40-49,Female,8480,6099,40-49,Female,40-49,Female,1.5558023,False,1.0
White_000115,White,40-49,Female,8480,4889,40-49,Female,40-49,Female,1.6114526,False,1.0
White_000116,White,40-49,Female,8480,3817,40-49,Female,40-49,Female,1.72785,False,1.0
White_000117,White,40-49,Female,6099,4889,40-49,Female,40-49,Female,1.9759201,False,1.0
White_000118,White,40-49,Female,6099,3817,40-49,Female,40-49,Female,2.2005157,False,1.0
White_000119,White,40-49,Female,4889,3817,40-49,Female,40-49,Female,1.7328181,False,1.0
White_000120,White,50-59,Male,6820,5216,50-59,Male,50-59,Male,1.3100481,False,1.0
White_000121,White,50-59,Male,6820,6008,50-59,Male,50-59,Male,2.2411156,False,1.0
White_000122,White,50-59,Male,6820,8727,50-59,Male,50-59,Male,2.026174,False,1.0
White_000123,White,50-59,Male,6820,2907,50-59,Male,50-59,Male,1.7519245,False,1.0
White_000124,White,50-59,Male,5216,6008,50-59,Male,50-59,Male,2.2624445,False,1.0
White_000125,White,50-59,Male,5216,8727,50-59,Male,50-59,Male,1.8240967,False,1.0
White_000126,White,50-59,Male,5216,2907,50-59,Male,50-59,Male,2.109487,False,1.0
White_000127,White,50-59,Male,6008,8727,50-59,Male,50-59,Male,1.826145,False,1.0
White_000128,White,50-59,Male,6008,2907,50-59,Male,50-59,Male,2.13262,False,1.0
White_000129,White,50-59,Male,8727,2907,50-59,Male,50-59,Male,1.9505315,False,1.0
White_000130,White,50-59,Female,5712,9366,50-59,Female,50-59,Female,1.8437245,False,1.0
White_000131,White,50-59,Female,5712,5974,50-59,Female,50-59,Female,1.1999671,False,1.0
White_000132,White,50-59,Female,5712,1259,50-59,Female,50-59,Female,1.3560238,False,1.0
White_000133,White,50-59,Female,5712,322,50-59,Female,50-59,Female,1.401641,False,1.0
White_000134,White,50-59,Female,9366,5974,50-59,Female,50-59,Female,1.8565406,False,1.0
White_000135,White,50-59,Female,9366,1259,50-59,Female,50-59,Female,1.5840461,False,1.0
White_000136,White,50-59,Female,9366,322,50-59,Female,50-59,Female,1.5323162,False,1.0
White_000137,White,50-59,Female,5974,1259,50-59,Female,50-59,Female,1.3585222,False,1.0
White_000138,White,50-59,Female,5974,322,50-59,Female,50-59,Female,1.306082,False,1.0
White_000139,White,50-59,Female,1259,322,50-59,Female,50-59,Female,1.3291825,False,1.0
White_000140,White,60-69,Male,5695,8046,60-69,Male,60-69,Male,1.5870128,False,1.0
White_000141,White,60-69,Male,5695,6927,60-69,Male,60-69,Male,1.4278152,False,1.0
White_000142,White,60-69,Male,5695,1646,60-69,Male,60-69,Male,2.2602725,False,1.0
White_000143,White,60-69,Male,5695,1575,60-69,Male,60-69,Male,1.3999822,False,1.0
White_000144,White,60-69,Male,8046,6927,60-69,Male,60-69,Male,1.6204265,False,1.0
White_000145,White,60-69,Male,8046,1646,60-69,Male,60-69,Male,1.6896746,False,1.0
White_000146,White,60-69,Male,8046,1575,60-69,Male,60-69,Male,1.7811346,False,1.0
White_000147,White,60-69,Male,6927,1646,60-69,Male,60-69,Male,1.5302575,False,1.0
White_000148,White,60-69,Male,6927,1575,60-69,Male,60-69,Male,1.757339,False,1.0
White_000149,White,60-69,Male,1646,1575,60-69,Male,60-69,Male,1.4452838,False,1.0
White_000150,White,60-69,Female,10443,4165,60-69,Female,60-69,Female,1.66927,False,1.0
White_000151,White,60-69,Female,10443,10010,60-69,Female,60-69,Female,1.8682795,False,1.0
White_000152,White,60-69,Female,10443,5436,60-69,Female,60-69,Female,1.416008,False,1.0
White_000153,White,60-69,Female,10443,2601,60-69,Female,60-69,Female,1.4672219,False,1.0
White_000154,White,60-69,Female,4165,10010,60-69,Female,60-69,Female,1.3824837,False,1.0
White_000155,White,60-69,Female,4165,5436,60-69,Female,60-69,Female,1.6985707,False,1.0
White_000156,White,60-69,Female,4165,2601,60-69,Female,60-69,Female,1.8640345,False,1.0
White_000157,White,60-69,Female,10010,5436,60-69,Female,60-69,Female,1.9723713,False,1.0
White_000158,White,60-69,Female,10010,2601,60-69,Female,60-69,Female,1.7477047,False,1.0
White_000159,White,60-69,Female,5436,2601,60-69,Female,60-69,Female,1.7360001,False,1.0
White_000160,White,70+,Male,9010,5556,70+,Male,70+,Male,1.7761416,False,1.0
White_000161,White,70+,Male,9010,1866,70+,Male,70+,Male,1.145866,False,1.0
White_000162,White,70+,Male,9010,3932,70+,Male,70+,Male,1.6628265,False,1.0
White_000163,White,70+,Male,9010,8980,70+,Male,70+,Male,1.5686722,False,1.0
White_000164,White,70+,Male,5556,1866,70+,Male,70+,Male,1.3276119,False,1.0
White_000165,White,70+,Male,5556,3932,70+,Male,70+,Male,1.0421575,False,1.0
White_000166,White,70+,Male,5556,8980,70+,Male,70+,Male,1.1297429,False,1.0
White_000167,White,70+,Male,1866,3932,70+,Male,70+,Male,1.6827857,False,1.0
White_000168,White,70+,Male,1866,8980,70+,Male,70+,Male,1.6919768,False,1.0
White_000169,White,70+,Male,3932,8980,70+,Male,70+,Male,1.4644837,False,1.0
White_000170,White,70+,Female,4099,3262,70+,Female,70+,Female,1.5383899,False,1.0
White_000171,White,70+,Female,4099,5448,70+,Female,70+,Female,1.3484343,False,1.0
White_000172,White,70+,Female,4099,10923,70+,Female,70+,Female,1.1326783,False,1.0
White_000173,White,70+,Female,4099,7092,70+,Female,70+,Female,1.0142283,False,1.0
White_000174,White,70+,Female,3262,5448,70+,Female,70+,Female,1.2879012,False,1.0
White_000175,White,70+,Female,3262,10923,70+,Female,70+,Female,1.3786793,False,1.0
White_000176,White,70+,Female,3262,7092,70+,Female,70+,Female,1.1535418,False,1.0
White_000177,White,70+,Female,5448,10923,70+,Female,70+,Female,1.1090832,False,1.0
White_000178,White,70+,Female,5448,7092,70+,Female,70+,Female,1.1799293,False,1.0
White_000179,White,70+,Female,10923,7092,70+,Female,70+,Female,1.20761,False,1.0
Middle_Eastern_000000,Middle_Eastern,0-2,Male,163,5568,0-2,Male,0-2,Male,0.65459836,True,1.0
Middle_Eastern_000001,Middle_Eastern,0-2,Male,163,3295,0-2,Male,0-2,Male,0.74622524,True,1.0
Middle_Eastern_000002,Middle_Eastern,0-2,Male,163,543,0-2,Male,0-2,Male,0.7725958,True,1.0
Middle_Eastern_000003,Middle_Eastern,0-2,Male,163,10615,0-2,Male,0-2,Male,0.75398684,True,1.0
Middle_Eastern_000004,Middle_Eastern,0-2,Male,5568,3295,0-2,Male,0-2,Male,0.5105548,True,1.0
Middle_Eastern_000005,Middle_Eastern,0-2,Male,5568,543,0-2,Male,0-2,Male,0.4486157,True,1.0
Middle_Eastern_000006,Middle_Eastern,0-2,Male,5568,10615,0-2,Male,0-2,Male,0.5081204,True,1.0
Middle_Eastern_000007,Middle_Eastern,0-2,Male,3295,543,0-2,Male,0-2,Male,0.30120158,True,1.0
Middle_Eastern_000008,Middle_Eastern,0-2,Male,3295,10615,0-2,Male,0-2,Male,0.61613464,True,1.0
Middle_Eastern_000009,Middle_Eastern,0-2,Male,543,10615,0-2,Male,0-2,Male,0.75331306,True,1.0
Middle_Eastern_000010,Middle_Eastern,0-2,Female,2022,6107,0-2,Female,0-2,Female,0.8020107,True,1.0
Middle_Eastern_000011,Middle_Eastern,3-9,Male,3864,5906,3-9,Male,3-9,Male,1.5502999,False,1.0
Middle_Eastern_000012,Middle_Eastern,3-9,Male,3864,3538,3-9,Male,3-9,Male,1.7536492,False,1.0
Middle_Eastern_000013,Middle_Eastern,3-9,Male,3864,2855,3-9,Male,3-9,Male,1.5726651,False,1.0
Middle_Eastern_000014,Middle_Eastern,3-9,Male,3864,3994,3-9,Male,3-9,Male,0.77662504,True,1.0
Middle_Eastern_000015,Middle_Eastern,3-9,Male,5906,3538,3-9,Male,3-9,Male,1.8493552,False,1.0
Middle_Eastern_000016,Middle_Eastern,3-9,Male,5906,2855,3-9,Male,3-9,Male,1.6558738,False,1.0
Middle_Eastern_000017,Middle_Eastern,3-9,Male,5906,3994,3-9,Male,3-9,Male,1.2784915,False,1.0
Middle_Eastern_000018,Middle_Eastern,3-9,Male,3538,2855,3-9,Male,3-9,Male,1.9553423,False,1.0
Middle_Eastern_000019,Middle_Eastern,3-9,Male,3538,3994,3-9,Male,3-9,Male,2.173819,False,1.0
Middle_Eastern_000020,Middle_Eastern,3-9,Male,2855,3994,3-9,Male,3-9,Male,1.5359159,False,1.0
Middle_Eastern_000021,Middle_Eastern,3-9,Female,4838,4845,3-9,Female,3-9,Female,1.7820375,False,1.0
Middle_Eastern_000022,Middle_Eastern,3-9,Female,4838,9368,3-9,Female,3-9,Female,1.2819004,False,1.0
Middle_Eastern_000023,Middle_Eastern,3-9,Female,4838,3888,3-9,Female,3-9,Female,1.067733,False,1.0
Middle_Eastern_000024,Middle_Eastern,3-9,Female,4838,10341,3-9,Female,3-9,Female,1.4588933,False,1.0
Middle_Eastern_000025,Middle_Eastern,3-9,Female,4845,9368,3-9,Female,3-9,Female,1.6728873,False,1.0
Middle_Eastern_000026,Middle_Eastern,3-9,Female,4845,3888,3-9,Female,3-9,Female,1.5214336,False,1.0
Middle_Eastern_000027,Middle_Eastern,3-9,Female,4845,10341,3-9,Female,3-9,Female,1.8383169,False,1.0
Middle_Eastern_000028,Middle_Eastern,3-9,Female,9368,3888,3-9,Female,3-9,Female,1.1986141,False,1.0
Middle_Eastern_000029,Middle_Eastern,3-9,Female,9368,10341,3-9,Female,3-9,Female,1.4801329,False,1.0
Middle_Eastern_000030,Middle_Eastern,3-9,Female,3888,10341,3-9,Female,3-9,Female,1.7412362,False,1.0
Middle_Eastern_000031,Middle_Eastern,10-19,Male,5192,2928,10-19,Male,10-19,Male,0.83052796,True,1.0
Middle_Eastern_000032,Middle_Eastern,10-19,Male,5192,10038,10-19,Male,10-19,Male,1.7725623,False,1.0
Middle_Eastern_000033,Middle_Eastern,10-19,Male,5192,9638,10-19,Male,10-19,Male,0.9485416,True,1.0
Middle_Eastern_000034,Middle_Eastern,10-19,Male,5192,3815,10-19,Male,10-19,Male,1.6635859,False,1.0
Middle_Eastern_000035,Middle_Eastern,10-19,Male,2928,10038,10-19,Male,10-19,Male,1.4671438,False,1.0
Middle_Eastern_000036,Middle_Eastern,10-19,Male,2928,9638,10-19,Male,10-19,Male,1.1667709,False,1.0
Middle_Eastern_000037,Middle_Eastern,10-19,Male,2928,3815,10-19,Male,10-19,Male,1.8723565,False,1.0
Middle_Eastern_000038,Middle_Eastern,10-19,Male,10038,9638,10-19,Male,10-19,Male,1.1812779,False,1.0
Middle_Eastern_000039,Middle_Eastern,10-19,Male,10038,3815,10-19,Male,10-19,Male,1.3622828,False,1.0
Middle_Eastern_000040,Middle_Eastern,10-19,Male,9638,3815,10-19,Male,10-19,Male,1.4388173,False,1.0
Middle_Eastern_000041,Middle_Eastern,10-19,Female,9349,9104,10-19,Female,10-19,Female,1.8876511,False,1.0
Middle_Eastern_000042,Middle_Eastern,10-19,Female,9349,3520,10-19,Female,10-19,Female,1.8926519,False,1.0
Middle_Eastern_000043,Middle_Eastern,10-19,Female,9349,638,10-19,Female,10-19,Female,1.8043041,False,1.0
Middle_Eastern_000044,Middle_Eastern,10-19,Female,9349,989,10-19,Female,10-19,Female,2.2698708,False,1.0
Middle_Eastern_000045,Middle_Eastern,10-19,Female,9104,3520,10-19,Female,10-19,Female,1.0488691,False,1.0
Middle_Eastern_000046,Middle_Eastern,10-19,Female,9104,638,10-19,Female,10-19,Female,0.96039563,True,1.0
Middle_Eastern_000047,Middle_Eastern,10-19,Female,9104,989,10-19,Female,10-19,Female,1.299363,False,1.0
Middle_Eastern_000048,Middle_Eastern,10-19,Female,3520,638,10-19,Female,10-19,Female,1.3295934,False,1.0
Middle_Eastern_000049,Middle_Eastern,10-19,Female,3520,989,10-19,Female,10-19,Female,1.4676746,False,1.0
Middle_Eastern_000050,Middle_Eastern,10-19,Female,638,989,10-19,Female,10-19,Female,1.4609663,False,1.0
Middle_Eastern_000051,Middle_Eastern,20-29,Male,10478,7771,20-29,Male,20-29,Male,1.5514841,False,1.0
Middle_Eastern_000052,Middle_Eastern,20-29,Male,10478,5726,20-29,Male,20-29,Male,1.069315,False,1.0
Middle_Eastern_000053,Middle_Eastern,20-29,Male,10478,700,20-29,Male,20-29,Male,1.6299899,False,1.0
Middle_Eastern_000054,Middle_Eastern,20-29,Male,10478,278,20-29,Male,20-29,Male,1.8440409,False,1.0
Middle_Eastern_000055,Middle_Eastern,20-29,Male,7771,5726,20-29,Male,20-29,Male,1.637397,False,1.0
Middle_Eastern_000056,Middle_Eastern,20-29,Male,7771,700,20-29,Male,20-29,Male,1.7197292,False,1.0
Middle_Eastern_000057,Middle_Eastern,20-29,Male,7771,278,20-29,Male,20-29,Male,2.2336469,False,1.0
Middle_Eastern_000058,Middle_Eastern,20-29,Male,5726,700,20-29,Male,20-29,Male,1.7701265,False,1.0
Middle_Eastern_000059,Middle_Eastern,20-29,Male,5726,278,20-29,Male,20-29,Male,1.936945,False,1.0
Middle_Eastern_000060,Middle_Eastern,20-29,Male,700,278,20-29,Male,20-29,Male,2.6378899,False,1.0
Middle_Eastern_000061,Middle_Eastern,20-29,Female,6226,2771,20-29,Female,20-29,Female,2.0302558,False,1.0
Middle_Eastern_000062,Middle_Eastern,20-29,Female,6226,5167,20-29,Female,20-29,Female,1.7417691,False,1.0
Middle_Eastern_000063,Middle_Eastern,20-29,Female,6226,3489,20-29,Female,20-29,Female,1.3809735,False,1.0
Middle_Eastern_000064,Middle_Eastern,20-29,Female,6226,8523,20-29,Female,20-29,Female,2.1364481,False,1.0
Middle_Eastern_000065,Middle_Eastern,20-29,Female,2771,5167,20-29,Female,20-29,Female,2.3657322,False,1.0
Middle_Eastern_000066,Middle_Eastern,20-29,Female,2771,3489,20-29,Female,20-29,Female,2.3863754,False,1.0
Middle_Eastern_000067,Middle_Eastern,20-29,Female,2771,8523,20-29,Female,20-29,Female,1.9504218,False,1.0
Middle_Eastern_000068,Middle_Eastern,20-29,Female,5167,3489,20-29,Female,20-29,Female,2.1139607,False,1.0
Middle_Eastern_000069,Middle_Eastern,20-29,Female,5167,8523,20-29,Female,20-29,Female,1.8385493,False,1.0
Middle_Eastern_000070,Middle_Eastern,20-29,Female,3489,8523,20-29,Female,20-29,Female,2.1253386,False,1.0
Middle_Eastern_000071,Middle_Eastern,30-39,Male,6682,8372,30-39,Male,30-39,Male,1.6175716,False,1.0
Middle_Eastern_000072,Middle_Eastern,30-39,Male,6682,4980,30-39,Male,30-39,Male,1.2495072,False,1.0
Middle_Eastern_000073,Middle_Eastern,30-39,Male,6682,6805,30-39,Male,30-39,Male,1.8315427,False,1.0
Middle_Eastern_000074,Middle_Eastern,30-39,Male,6682,159,30-39,Male,30-39,Male,1.5000167,False,1.0
Middle_Eastern_000075,Middle_Eastern,30-39,Male,8372,4980,30-39,Male,30-39,Male,1.4133903,False,1.0
Middle_Eastern_000076,Middle_Eastern,30-39,Male,8372,6805,30-39,Male,30-39,Male,2.141379,False,1.0
Middle_Eastern_000077,Middle_Eastern,30-39,Male,8372,159,30-39,Male,30-39,Male,1.1503829,False,1.0
Middle_Eastern_000078,Middle_Eastern,30-39,Male,4980,6805,30-39,Male,30-39,Male,1.7365197,False,1.0
Middle_Eastern_000079,Middle_Eastern,30-39,Male,4980,159,30-39,Male,30-39,Male,0.979977,True,1.0
Middle_Eastern_000080,Middle_Eastern,30-39,Male,6805,159,30-39,Male,30-39,Male,2.043211,False,1.0
Middle_Eastern_000081,Middle_Eastern,30-39,Female,2850,1492,30-39,Female,30-39,Female,1.8184727,False,1.0
Middle_Eastern_000082,Middle_Eastern,30-39,Female,2850,3650,30-39,Female,30-39,Female,1.8331516,False,1.0
Middle_Eastern_000083,Middle_Eastern,30-39,Female,2850,10543,30-39,Female,30-39,Female,1.8089013,False,1.0
Middle_Eastern_000084,Middle_Eastern,30-39,Female,2850,793,30-39,Female,30-39,Female,1.8523322,False,1.0
Middle_Eastern_000085,Middle_Eastern,30-39,Female,1492,3650,30-39,Female,30-39,Female,1.753237,False,1.0
Middle_Eastern_000086,Middle_Eastern,30-39,Female,1492,10543,30-39,Female,30-39,Female,1.8624637,False,1.0
Middle_Eastern_000087,Middle_Eastern,30-39,Female,1492,793,30-39,Female,30-39,Female,1.550025,False,1.0
Middle_Eastern_000088,Middle_Eastern,30-39,Female,3650,10543,30-39,Female,30-39,Female,1.3015646,False,1.0
Middle_Eastern_000089,Middle_Eastern,30-39,Female,3650,793,30-39,Female,30-39,Female,1.8380767,False,1.0
Middle_Eastern_000090,Middle_Eastern,30-39,Female,10543,793,30-39,Female,30-39,Female,2.3297596,False,1.0
Middle_Eastern_000091,Middle_Eastern,40-49,Male,7288,10696,40-49,Male,40-49,Male,1.9796216,False,1.0
Middle_Eastern_000092,Middle_Eastern,40-49,Male,7288,10092,40-49,Male,40-49,Male,1.2614272,False,1.0
Middle_Eastern_000093,Middle_Eastern,40-49,Male,7288,3694,40-49,Male,40-49,Male,1.9394479,False,1.0
Middle_Eastern_000094,Middle_Eastern,40-49,Male,7288,8225,40-49,Male,40-49,Male,1.652497,False,1.0
Middle_Eastern_000095,Middle_Eastern,40-49,Male,10696,10092,40-49,Male,40-49,Male,1.4089167,False,1.0
Middle_Eastern_000096,Middle_Eastern,40-49,Male,10696,3694,40-49,Male,40-49,Male,1.5630013,False,1.0
Middle_Eastern_000097,Middle_Eastern,40-49,Male,10696,8225,40-49,Male,40-49,Male,1.8168951,False,1.0
Middle_Eastern_000098,Middle_Eastern,40-49,Male,10092,3694,40-49,Male,40-49,Male,1.4397413,False,1.0
Middle_Eastern_000099,Middle_Eastern,40-49,Male,10092,8225,40-49,Male,40-49,Male,1.9254785,False,1.0
Middle_Eastern_000100,Middle_Eastern,40-49,Male,3694,8225,40-49,Male,40-49,Male,1.4564273,False,1.0
Middle_Eastern_000101,Middle_Eastern,40-49,Female,790,256,40-49,Female,40-49,Female,1.3637831,False,1.0
Middle_Eastern_000102,Middle_Eastern,40-49,Female,790,2991,40-49,Female,40-49,Female,1.3015466,False,1.0
Middle_Eastern_000103,Middle_Eastern,40-49,Female,790,5316,40-49,Female,40-49,Female,2.0506227,False,1.0
Middle_Eastern_000104,Middle_Eastern,40-49,Female,790,4434,40-49,Female,40-49,Female,1.3386188,False,1.0
Middle_Eastern_000105,Middle_Eastern,40-49,Female,256,2991,40-49,Female,40-49,Female,0.98170054,True,1.0
Middle_Eastern_000106,Middle_Eastern,40-49,Female,256,5316,40-49,Female,40-49,Female,1.7602655,False,1.0
Middle_Eastern_000107,Middle_Eastern,40-49,Female,256,4434,40-49,Female,40-49,Female,1.381787,False,1.0
Middle_Eastern_000108,Middle_Eastern,40-49,Female,2991,5316,40-49,Female,40-49,Female,1.4443705,False,1.0
